work_year,job_title,job_category,salary_currency,salary,salary_in_usd,employee_residence,experience_level,employment_type,work_setting,company_location,company_size
2023,data engineer,data engineering,usd,131000,131000,united states,senior,full-time,in-person,united states,m
2023,applied scientist,data science and research,usd,220000,220000,united states,senior,full-time,remote,united states,m
2023,applied scientist,data science and research,usd,163000,163000,united states,senior,full-time,remote,united states,m
2023,data scientist,data science and research,usd,107400,107400,united states,senior,full-time,in-person,united states,m
2023,data scientist,data science and research,usd,101500,101500,united states,senior,full-time,in-person,united states,m
2023,data engineer,data engineering,eur,75000,80976,france,mid-level,full-time,hybrid,france,m
2023,research scientist,data science and research,usd,300000,300000,united states,mid-level,full-time,in-person,united states,m
2023,research scientist,data science and research,usd,100000,100000,united states,mid-level,full-time,in-person,united states,m
2023,data architect,data architecture and modeling,usd,175000,175000,united states,senior,full-time,remote,united states,m
2023,data scientist,data science and research,usd,164000,164000,united states,senior,full-time,in-person,united states,m
2023,data scientist,data science and research,usd,211000,211000,united states,senior,full-time,in-person,united states,m
2023,machine learning engineer,machine learning and ai,usd,276000,276000,united states,senior,full-time,in-person,united states,m
2023,machine learning engineer,machine learning and ai,usd,184000,184000,united states,senior,full-time,in-person,united states,m
2023,data analyst,data analysis,usd,115000,115000,united states,mid-level,full-time,remote,united states,m
2023,data analyst,data analysis,usd,167000,167000,united states,senior,full-time,in-person,united states,m
2023,data engineer,data engineering,usd,144000,144000,united states,senior,full-time,in-person,united states,m
2023,data engineer,data engineering,usd,96000,96000,united states,senior,full-time,in-person,united states,m
2023,analytics engineer,leadership and management,usd,145000,145000,united states,senior,full-time,remote,united states,m
2023,analytics engineer,leadership and management,usd,116000,116000,united states,senior,full-time,remote,united states,m
2023,data scientist,data science and research,usd,161000,161000,united states,senior,full-time,in-person,united states,m
2023,data scientist,data science and research,usd,116300,116300,united states,senior,full-time,in-person,united states,m
2023,data analyst,data analysis,usd,140000,140000,united states,senior,full-time,in-person,united states,m
2023,data analyst,data analysis,usd,125000,125000,united states,senior,full-time,in-person,united states,m
2023,data architect,data architecture and modeling,usd,175564,175564,united states,senior,full-time,remote,united states,m
2023,data architect,data architecture and modeling,usd,144854,144854,united states,senior,full-time,remote,united states,m
2023,machine learning engineer,machine learning and ai,usd,225000,225000,united states,senior,full-time,in-person,united states,m
2023,machine learning engineer,machine learning and ai,usd,166000,166000,united states,senior,full-time,in-person,united states,m
2023,analytics engineer,leadership and management,usd,190000,190000,united states,senior,full-time,in-person,united states,m
2023,analytics engineer,leadership and management,usd,150000,150000,united states,senior,full-time,in-person,united states,m
2023,data scientist,data science and research,usd,151300,151300,united states,senior,full-time,remote,united states,m
2023,data scientist,data science and research,usd,126100,126100,united states,senior,full-time,remote,united states,m
2023,research engineer,data science and research,usd,190000,190000,united states,senior,full-time,in-person,united states,m
2023,research engineer,data science and research,usd,152000,152000,united states,senior,full-time,in-person,united states,m
2023,machine learning engineer,machine learning and ai,usd,190000,190000,united states,senior,full-time,in-person,united states,m
2023,machine learning engineer,machine learning and ai,usd,150000,150000,united states,senior,full-time,in-person,united states,m
2023,data analyst,data analysis,usd,180000,180000,united states,executive,full-time,remote,united states,m
2023,data analyst,data analysis,usd,125000,125000,united states,executive,full-time,remote,united states,m
2023,business intelligence analyst,bi and visualization,usd,113000,113000,united states,senior,full-time,in-person,united states,m
2023,business intelligence analyst,bi and visualization,usd,90400,90400,united states,senior,full-time,in-person,united states,m
2023,business intelligence engineer,bi and visualization,usd,204300,204300,united states,senior,full-time,in-person,united states,m
2023,business intelligence engineer,bi and visualization,usd,139000,139000,united states,senior,full-time,in-person,united states,m
2023,data engineer,data engineering,usd,124000,124000,united states,senior,full-time,in-person,united states,m
2023,research scientist,data science and research,usd,157000,157000,united states,senior,full-time,in-person,united states,m
2023,machine learning engineer,machine learning and ai,usd,212800,212800,united states,senior,full-time,in-person,united states,l
2023,machine learning engineer,machine learning and ai,usd,111600,111600,united states,senior,full-time,in-person,united states,l
2023,data architect,data architecture and modeling,usd,183000,183000,united states,senior,full-time,in-person,united states,m
2023,data architect,data architecture and modeling,usd,147000,147000,united states,senior,full-time,in-person,united states,m
2023,data engineer,data engineering,usd,169000,169000,united states,senior,full-time,in-person,united states,m
2023,data engineer,data engineering,usd,91000,91000,united states,senior,full-time,in-person,united states,m
2023,data architect,data architecture and modeling,usd,210000,210000,united states,senior,full-time,in-person,united states,m
2023,data architect,data architecture and modeling,usd,160000,160000,united states,senior,full-time,in-person,united states,m
2023,data analyst,data analysis,usd,70900,70900,united states,mid-level,full-time,in-person,united states,m
2023,data architect,data architecture and modeling,usd,193000,193000,united states,senior,full-time,in-person,united states,m
2023,data architect,data architecture and modeling,usd,128000,128000,united states,senior,full-time,in-person,united states,m
2023,data engineer,data engineering,usd,275000,275000,canada,mid-level,full-time,in-person,canada,m
2023,data engineer,data engineering,usd,243000,243000,canada,mid-level,full-time,in-person,canada,m
2023,data engineer,data engineering,usd,174500,174500,united states,executive,full-time,in-person,united states,m
2023,data engineer,data engineering,usd,113000,113000,united states,executive,full-time,in-person,united states,m
2023,data analyst,data analysis,usd,80000,80000,united states,senior,full-time,remote,united states,m
2023,data engineer,data engineering,usd,145000,145000,united states,senior,full-time,remote,united states,m
2023,data engineer,data engineering,usd,115000,115000,united states,senior,full-time,remote,united states,m
2023,data scientist,data science and research,usd,202000,202000,united states,senior,full-time,remote,united states,m
2023,data scientist,data science and research,cad,130000,96313,canada,mid-level,full-time,remote,canada,s
2023,machine learning engineer,machine learning and ai,usd,250000,250000,united states,senior,full-time,in-person,united states,m
2023,data analyst,data analysis,eur,45000,48585,portugal,mid-level,full-time,remote,portugal,m
2023,data analyst,data analysis,eur,40000,43187,portugal,mid-level,full-time,remote,portugal,m
2023,data science manager,data science and research,usd,204000,204000,united states,senior,full-time,remote,united states,m
2023,data science manager,data science and research,usd,127500,127500,united states,senior,full-time,remote,united states,m
2023,data analyst,data analysis,usd,145500,145500,united states,senior,full-time,in-person,united states,m
2023,data analyst,data analysis,usd,108000,108000,united states,senior,full-time,in-person,united states,m
2023,data engineer,data engineering,usd,206000,206000,united states,senior,full-time,remote,united states,m
2023,data engineer,data engineering,usd,175100,175100,united states,senior,full-time,remote,united states,m
2023,data analyst,data analysis,usd,122500,122500,united states,senior,full-time,remote,united states,m
2023,data analyst,data analysis,usd,82500,82500,united states,senior,full-time,remote,united states,m
2023,data analyst,data analysis,usd,95000,95000,united states,senior,full-time,in-person,united states,m
2023,data analyst,data analysis,usd,130000,130000,united states,mid-level,full-time,in-person,united states,m
2023,director of data science,data science and research,usd,217000,217000,united states,mid-level,full-time,in-person,united states,m
2023,director of data science,data science and research,usd,192000,192000,united states,mid-level,full-time,in-person,united states,m
2023,data specialist,data management and strategy,usd,90000,90000,united states,senior,full-time,in-person,united states,m
2023,data specialist,data management and strategy,usd,60000,60000,united states,senior,full-time,in-person,united states,m
2023,ai engineer,machine learning and ai,usd,350000,350000,united states,senior,full-time,in-person,united states,m
2023,ai engineer,machine learning and ai,usd,168000,168000,united states,senior,full-time,in-person,united states,m
2023,data science manager,data science and research,usd,234900,234900,united states,senior,full-time,in-person,united states,m
2023,data science manager,data science and research,usd,113500,113500,united states,senior,full-time,in-person,united states,m
2023,data engineer,data engineering,usd,385000,385000,united states,senior,full-time,in-person,united states,m
2023,data engineer,data engineering,usd,245000,245000,united states,senior,full-time,in-person,united states,m
2023,data engineer,data engineering,usd,255000,255000,united states,senior,full-time,in-person,united states,m
2023,data visualization engineer,bi and visualization,usd,170200,170200,united states,senior,full-time,in-person,united states,m
2023,data visualization engineer,bi and visualization,usd,83900,83900,united states,senior,full-time,in-person,united states,m
2023,data engineer,data engineering,usd,202500,202500,united states,senior,full-time,in-person,united states,m
2023,data engineer,data engineering,usd,177500,177500,united states,senior,full-time,in-person,united states,m
2023,data engineer,data engineering,usd,150000,150000,united states,senior,full-time,in-person,united states,m
2023,data modeler,data architecture and modeling,usd,155000,155000,united states,senior,full-time,remote,united states,l
2023,data modeler,data architecture and modeling,usd,130000,130000,united states,senior,full-time,remote,united states,l
2023,data scientist,data science and research,usd,240000,240000,united states,senior,full-time,remote,united states,m
2023,ai engineer,machine learning and ai,usd,170200,170200,united states,senior,full-time,in-person,united states,m
2023,ai engineer,machine learning and ai,usd,83900,83900,united states,senior,full-time,in-person,united states,m
2023,research scientist,data science and research,usd,300000,300000,united states,senior,full-time,in-person,united states,m
2023,research scientist,data science and research,usd,150000,150000,united states,senior,full-time,in-person,united states,m
2023,ml engineer,machine learning and ai,usd,300000,300000,united states,senior,full-time,in-person,united states,m
2023,ml engineer,machine learning and ai,usd,150000,150000,united states,senior,full-time,in-person,united states,m
2023,data engineer,data engineering,usd,213600,213600,united states,senior,full-time,in-person,united states,m
2023,data engineer,data engineering,usd,103200,103200,united states,senior,full-time,in-person,united states,m
2023,data scientist,data science and research,usd,230000,230000,canada,senior,full-time,remote,canada,m
2023,data scientist,data science and research,usd,153000,153000,canada,senior,full-time,remote,canada,m
2023,data scientist,data science and research,usd,127500,127500,united states,senior,full-time,remote,united states,m
2023,data scientist,data science and research,usd,250000,250000,united states,mid-level,full-time,in-person,united states,m
2023,research engineer,data science and research,usd,385000,385000,united states,senior,full-time,in-person,united states,m
2023,research engineer,data science and research,usd,310000,310000,united states,senior,full-time,in-person,united states,m
2023,data analyst,data analysis,usd,88000,88000,united states,senior,full-time,remote,united states,m
2023,machine learning engineer,machine learning and ai,usd,158000,158000,united states,senior,full-time,remote,united states,m
2023,machine learning engineer,machine learning and ai,usd,108000,108000,united states,senior,full-time,remote,united states,m
2023,data engineer,data engineering,usd,310000,310000,united states,senior,full-time,in-person,united states,m
2023,data engineer,data engineering,gbp,105000,129192,united kingdom,senior,full-time,in-person,united kingdom,m
2023,data engineer,data engineering,gbp,80000,98432,united kingdom,senior,full-time,in-person,united kingdom,m
2023,ai engineer,machine learning and ai,gbp,300000,369120,united kingdom,mid-level,full-time,in-person,united kingdom,m
2023,ai engineer,machine learning and ai,gbp,33063,40680,united kingdom,mid-level,full-time,in-person,united kingdom,m
2023,data architect,data architecture and modeling,usd,306000,306000,united states,senior,full-time,remote,united states,m
2023,data architect,data architecture and modeling,usd,204000,204000,united states,senior,full-time,remote,united states,m
2023,machine learning engineer,machine learning and ai,eur,70000,75577,netherlands,mid-level,full-time,in-person,netherlands,m
2023,data engineer,data engineering,usd,18000,18000,india,entry-level,full-time,hybrid,india,m
2023,data analyst,data analysis,gbp,300000,369120,united kingdom,mid-level,full-time,in-person,united kingdom,m
2023,head of data,leadership and management,usd,270000,270000,united states,executive,full-time,remote,united states,m
2023,head of data,leadership and management,usd,200000,200000,united states,executive,full-time,remote,united states,m
2023,data scientist,data science and research,usd,204500,204500,united states,mid-level,full-time,in-person,united states,m
2023,data scientist,data science and research,usd,142200,142200,united states,mid-level,full-time,in-person,united states,m
2023,data analyst,data analysis,gbp,75000,92280,united kingdom,mid-level,full-time,in-person,united kingdom,m
2023,data engineer,data engineering,usd,188600,188600,united states,senior,full-time,in-person,united states,m
2023,data engineer,data engineering,usd,111550,111550,united states,senior,full-time,in-person,united states,m
2023,ai engineer,machine learning and ai,usd,360000,360000,united states,senior,full-time,in-person,united states,m
2023,ai engineer,machine learning and ai,usd,240000,240000,united states,senior,full-time,in-person,united states,m
2023,etl developer,data engineering,usd,129100,129100,united states,senior,full-time,in-person,united states,m
2023,etl developer,data engineering,usd,111400,111400,united states,senior,full-time,in-person,united states,m
2023,data analyst,data analysis,usd,135000,135000,united states,senior,full-time,remote,united states,m
2023,machine learning engineer,machine learning and ai,usd,242921,242921,united states,senior,full-time,in-person,united states,m
2023,machine learning engineer,machine learning and ai,usd,170045,170045,united states,senior,full-time,in-person,united states,m
2023,data architect,data architecture and modeling,usd,175000,175000,united states,senior,full-time,in-person,united states,m
2023,data architect,data architecture and modeling,usd,90000,90000,united states,senior,full-time,in-person,united states,m
2023,data scientist,data science and research,usd,156450,156450,united states,entry-level,full-time,in-person,united states,m
2023,data scientist,data science and research,usd,119200,119200,united states,entry-level,full-time,in-person,united states,m
2023,data scientist,data science and research,usd,154800,154800,united states,mid-level,full-time,in-person,united states,m
2023,data scientist,data science and research,usd,76300,76300,united states,mid-level,full-time,in-person,united states,m
2023,data scientist,data science and research,usd,178600,178600,united states,senior,full-time,in-person,united states,m
2023,data scientist,data science and research,usd,88600,88600,united states,senior,full-time,in-person,united states,m
2023,data scientist,data science and research,usd,207345,207345,united states,senior,full-time,remote,united states,m
2023,data scientist,data science and research,usd,180300,180300,united states,senior,full-time,remote,united states,m
2023,analytics engineer,leadership and management,usd,205000,205000,united states,senior,full-time,in-person,united states,m
2023,analytics engineer,leadership and management,usd,167500,167500,united states,senior,full-time,in-person,united states,m
2023,data scientist,data science and research,usd,228045,228045,united states,senior,full-time,remote,united states,m
2023,data scientist,data science and research,usd,198300,198300,united states,senior,full-time,remote,united states,m
2023,data engineer,data engineering,usd,140000,140000,united states,senior,full-time,remote,united states,m
2023,bi developer,bi and visualization,usd,100000,100000,united states,mid-level,full-time,in-person,united states,m
2023,data scientist,data science and research,eur,72360,78125,latvia,mid-level,full-time,in-person,latvia,m
2023,data scientist,data science and research,eur,37440,40423,latvia,mid-level,full-time,in-person,latvia,m
2023,data modeler,data architecture and modeling,usd,140000,140000,united states,senior,full-time,in-person,united states,m
2023,data modeler,data architecture and modeling,usd,100000,100000,united states,senior,full-time,in-person,united states,m
2023,data analytics manager,leadership and management,usd,125000,125000,united states,mid-level,full-time,in-person,united states,m
2023,data analytics manager,leadership and management,usd,120000,120000,united states,mid-level,full-time,in-person,united states,m
2023,business intelligence analyst,bi and visualization,usd,127000,127000,united states,senior,full-time,in-person,united states,m
2023,business intelligence analyst,bi and visualization,usd,99000,99000,united states,senior,full-time,in-person,united states,m
2023,data engineer,data engineering,usd,120000,120000,united states,mid-level,full-time,remote,united states,m
2023,business intelligence analyst,bi and visualization,usd,194500,194500,united states,senior,full-time,remote,united states,m
2023,business intelligence analyst,bi and visualization,usd,132320,132320,united states,senior,full-time,remote,united states,m
2023,data analyst,data analysis,usd,223602,223602,united states,senior,full-time,in-person,united states,m
2023,data analyst,data analysis,usd,143520,143520,united states,senior,full-time,in-person,united states,m
2023,machine learning scientist,machine learning and ai,usd,180000,180000,united states,senior,full-time,in-person,united states,m
2023,machine learning scientist,machine learning and ai,usd,140000,140000,united states,senior,full-time,in-person,united states,m
2023,data engineer,data engineering,gbp,99000,121809,united kingdom,senior,full-time,remote,united kingdom,m
2023,data engineer,data engineering,gbp,68000,83667,united kingdom,senior,full-time,remote,united kingdom,m
2023,data engineer,data engineering,usd,140000,140000,united states,mid-level,full-time,remote,united states,m
2023,data engineer,data engineering,usd,154000,154000,united states,senior,full-time,in-person,united states,m
2023,data engineer,data engineering,usd,103000,103000,united states,senior,full-time,in-person,united states,m
2023,data analyst,data analysis,usd,90000,90000,united states,senior,full-time,remote,united states,m
2023,data manager,leadership and management,usd,140000,140000,united states,executive,full-time,in-person,united states,m
2023,data manager,leadership and management,usd,100000,100000,united states,executive,full-time,in-person,united states,m
2023,data scientist,data science and research,usd,296100,296100,united states,senior,full-time,in-person,united states,m
2023,data scientist,data science and research,usd,144500,144500,united states,senior,full-time,in-person,united states,m
2023,data analyst,data analysis,usd,118600,118600,united states,senior,full-time,in-person,united states,m
2023,data analyst,data analysis,usd,96800,96800,united states,senior,full-time,in-person,united states,m
2023,data scientist,data science and research,usd,100000,100000,united states,entry-level,full-time,remote,united states,m
2023,machine learning engineer,machine learning and ai,eur,45000,48585,italy,mid-level,full-time,remote,united kingdom,m
2023,data analyst,data analysis,usd,142000,142000,united states,mid-level,full-time,in-person,united states,m
2023,data analyst,data analysis,usd,128000,128000,united states,mid-level,full-time,in-person,united states,m
2023,etl developer,data engineering,usd,99500,99500,united states,senior,full-time,in-person,united states,m
2023,etl developer,data engineering,usd,53300,53300,united states,senior,full-time,in-person,united states,m
2023,data engineer,data engineering,usd,165000,165000,united states,senior,full-time,in-person,united states,m
2023,research scientist,data science and research,usd,172000,172000,united states,senior,full-time,in-person,united states,m
2023,research scientist,data science and research,usd,125000,125000,united states,senior,full-time,in-person,united states,m
2023,data engineer,data engineering,usd,250000,250000,united states,senior,full-time,in-person,united states,m
2023,research engineer,data science and research,usd,245000,245000,united states,senior,full-time,in-person,united states,m
2023,data architect,data architecture and modeling,usd,234900,234900,united states,senior,full-time,in-person,united states,m
2023,data architect,data architecture and modeling,usd,68400,68400,united states,senior,full-time,in-person,united states,m
2023,data scientist,data science and research,usd,139000,139000,united states,senior,full-time,in-person,united states,m
2023,research engineer,data science and research,usd,172000,172000,united states,senior,full-time,in-person,united states,m
2023,research engineer,data science and research,usd,125000,125000,united states,senior,full-time,in-person,united states,m
2023,data analyst,data analysis,usd,139600,139600,united states,senior,full-time,in-person,united states,m
2023,data analyst,data analysis,usd,85700,85700,united states,senior,full-time,in-person,united states,m
2020,azure data engineer,data engineering,usd,100000,100000,mauritius,entry-level,full-time,in-person,mauritius,s
2023,data engineer,data engineering,usd,143000,143000,united states,senior,full-time,in-person,united states,m
2023,data engineer,data engineering,usd,95000,95000,united states,senior,full-time,in-person,united states,m
2023,machine learning engineer,machine learning and ai,usd,330000,330000,united states,senior,full-time,remote,united states,m
2023,machine learning engineer,machine learning and ai,usd,188000,188000,united states,senior,full-time,remote,united states,m
2023,data scientist,data science and research,usd,238000,238000,canada,senior,full-time,remote,canada,m
2023,data scientist,data science and research,usd,156000,156000,canada,senior,full-time,remote,canada,m
2023,data analyst,data analysis,usd,145000,145000,united states,senior,full-time,remote,united states,m
2023,data analyst,data analysis,usd,106000,106000,united states,senior,full-time,remote,united states,m
2023,decision scientist,data science and research,gbp,140000,172256,united kingdom,senior,full-time,remote,united kingdom,m
2023,decision scientist,data science and research,gbp,100000,123040,united kingdom,senior,full-time,remote,united kingdom,m
2023,data engineer,data engineering,usd,269100,269100,united states,senior,full-time,in-person,united states,m
2023,data engineer,data engineering,usd,131300,131300,united states,senior,full-time,in-person,united states,m
2023,machine learning infrastructure engineer,machine learning and ai,usd,220000,220000,united states,senior,full-time,remote,united states,m
2023,machine learning infrastructure engineer,machine learning and ai,usd,150000,150000,united states,senior,full-time,remote,united states,m
2023,data engineer,data engineering,gbp,60000,73824,united kingdom,senior,full-time,in-person,united kingdom,m
2023,data engineer,data engineering,gbp,50000,61520,united kingdom,senior,full-time,in-person,united kingdom,m
2023,research scientist,data science and research,usd,252990,252990,united states,mid-level,full-time,remote,united states,m
2023,research scientist,data science and research,usd,162170,162170,united states,mid-level,full-time,remote,united states,m
2023,machine learning infrastructure engineer,machine learning and ai,usd,260000,260000,united states,senior,full-time,remote,united states,m
2023,machine learning infrastructure engineer,machine learning and ai,usd,235000,235000,united states,senior,full-time,remote,united states,m
2023,data analytics manager,leadership and management,usd,190000,190000,united states,senior,full-time,in-person,united states,m
2023,data analytics manager,leadership and management,usd,145000,145000,united states,senior,full-time,in-person,united states,m
2023,data scientist,data science and research,usd,212800,212800,united states,senior,full-time,remote,united states,m
2023,data scientist,data science and research,usd,111600,111600,united states,senior,full-time,remote,united states,m
2023,data analyst,data analysis,usd,130000,130000,united states,senior,full-time,remote,united states,m
2023,business intelligence analyst,bi and visualization,usd,194521,194521,united states,senior,full-time,in-person,united states,m
2023,business intelligence analyst,bi and visualization,usd,176838,176838,united states,senior,full-time,in-person,united states,m
2023,analytics engineer,leadership and management,usd,200000,200000,united states,executive,full-time,in-person,united states,m
2023,analytics engineer,leadership and management,usd,170000,170000,united states,executive,full-time,in-person,united states,m
2023,data scientist,data science and research,usd,191765,191765,united states,senior,full-time,in-person,united states,m
2023,data scientist,data science and research,usd,134236,134236,united states,senior,full-time,in-person,united states,m
2023,data scientist,data science and research,usd,198800,198800,united states,senior,full-time,in-person,united states,m
2023,data scientist,data science and research,usd,90700,90700,united states,senior,full-time,in-person,united states,m
2023,bi developer,bi and visualization,usd,154800,154800,united states,mid-level,full-time,in-person,united states,m
2023,bi developer,bi and visualization,usd,76300,76300,united states,mid-level,full-time,in-person,united states,m
2023,data lead,leadership and management,usd,130000,130000,united states,mid-level,full-time,remote,united states,m
2023,data lead,leadership and management,usd,115000,115000,united states,mid-level,full-time,remote,united states,m
2023,data analyst,data analysis,eur,39000,42107,germany,mid-level,full-time,hybrid,germany,m
2023,machine learning engineer,machine learning and ai,usd,200000,200000,united states,mid-level,full-time,in-person,united states,m
2023,data architect,data architecture and modeling,usd,155000,155000,united states,senior,full-time,remote,united states,m
2023,data manager,leadership and management,usd,115500,115500,united states,mid-level,full-time,in-person,united states,m
2023,data manager,leadership and management,usd,73500,73500,united states,mid-level,full-time,in-person,united states,m
2023,data scientist,data science and research,usd,179000,179000,united states,senior,full-time,in-person,united states,m
2023,data scientist,data science and research,usd,109000,109000,united states,senior,full-time,in-person,united states,m
2023,machine learning infrastructure engineer,machine learning and ai,usd,221000,221000,united states,senior,full-time,in-person,united states,m
2023,machine learning infrastructure engineer,machine learning and ai,usd,180000,180000,united states,senior,full-time,in-person,united states,m
2023,data scientist,data science and research,usd,233300,233300,united states,senior,full-time,in-person,united states,m
2023,data scientist,data science and research,usd,155500,155500,united states,senior,full-time,in-person,united states,m
2023,research engineer,data science and research,usd,306000,306000,united states,senior,full-time,in-person,united states,m
2023,research engineer,data science and research,usd,180000,180000,united states,senior,full-time,in-person,united states,m
2023,applied scientist,data science and research,usd,212800,212800,united states,senior,full-time,in-person,united states,l
2023,applied scientist,data science and research,usd,115100,115100,united states,senior,full-time,in-person,united states,l
2023,data analyst,data analysis,usd,117500,117500,united states,senior,full-time,remote,united states,m
2023,data analyst,data analysis,usd,86720,86720,united states,senior,full-time,remote,united states,m
2023,data analyst,data analysis,usd,150000,150000,united states,mid-level,full-time,in-person,united states,m
2023,data analyst,data analysis,usd,90000,90000,united states,executive,full-time,remote,united states,m
2023,data analyst,data analysis,usd,70000,70000,united states,executive,full-time,remote,united states,m
2023,data scientist,data science and research,usd,212800,212800,united states,senior,full-time,remote,united states,l
2023,data scientist,data science and research,usd,111600,111600,united states,senior,full-time,remote,united states,l
2023,bi developer,bi and visualization,usd,135000,135000,united states,senior,full-time,remote,united states,m
2023,bi developer,bi and visualization,usd,110000,110000,united states,senior,full-time,remote,united states,m
2023,machine learning engineer,machine learning and ai,usd,175000,175000,united states,senior,full-time,remote,united states,m
2023,machine learning engineer,machine learning and ai,usd,208450,208450,united states,senior,full-time,in-person,united states,m
2023,machine learning engineer,machine learning and ai,usd,151600,151600,united states,senior,full-time,in-person,united states,m
2023,data scientist,data science and research,usd,324000,324000,united states,senior,full-time,in-person,united states,m
2023,data scientist,data science and research,usd,159000,159000,united states,senior,full-time,in-person,united states,m
2023,data scientist,data science and research,usd,155000,155000,united states,mid-level,full-time,remote,united states,m
2023,data scientist,data science and research,usd,135000,135000,united states,mid-level,full-time,remote,united states,m
2023,data engineer,data engineering,usd,223250,223250,united states,senior,full-time,in-person,united states,m
2023,data engineer,data engineering,usd,156275,156275,united states,senior,full-time,in-person,united states,m
2023,data engineer,data engineering,usd,220000,220000,united states,senior,full-time,in-person,united states,m
2023,analytics engineer,leadership and management,usd,245000,245000,united states,senior,full-time,remote,united states,m
2023,analytics engineer,leadership and management,usd,185000,185000,united states,senior,full-time,remote,united states,m
2023,data analyst,data analysis,usd,67500,67500,united states,mid-level,full-time,in-person,united states,m
2023,data analyst,data analysis,usd,46500,46500,united states,mid-level,full-time,in-person,united states,m
2023,ml engineer,machine learning and ai,usd,270000,270000,united states,senior,full-time,remote,united states,m
2023,ml engineer,machine learning and ai,usd,232200,232200,united states,senior,full-time,remote,united states,m
2023,data engineer,data engineering,eur,40000,43187,poland,mid-level,full-time,remote,poland,l
2023,data analyst,data analysis,usd,78000,78000,united states,mid-level,full-time,in-person,united states,m
2023,machine learning engineer,machine learning and ai,usd,370000,370000,united states,senior,full-time,in-person,united states,m
2023,machine learning engineer,machine learning and ai,usd,178200,178200,united states,senior,full-time,remote,united states,m
2023,machine learning engineer,machine learning and ai,usd,115000,115000,united states,senior,full-time,remote,united states,m
2023,data scientist,data science and research,usd,204000,204000,united states,mid-level,full-time,in-person,united states,m
2023,data engineer,data engineering,usd,143000,143000,united states,mid-level,full-time,in-person,united states,m
2023,data engineer,data engineering,usd,95000,95000,united states,mid-level,full-time,in-person,united states,m
2023,machine learning engineer,machine learning and ai,usd,240000,240000,united states,senior,full-time,in-person,united states,m
2023,data scientist,data science and research,usd,156400,156400,united states,senior,full-time,in-person,united states,m
2023,data analyst,data analysis,usd,168000,168000,canada,senior,full-time,in-person,canada,m
2023,data analyst,data analysis,usd,112000,112000,canada,senior,full-time,in-person,canada,m
2023,data scientist,data science and research,usd,253430,253430,united states,senior,full-time,in-person,united states,m
2023,data scientist,data science and research,usd,212780,212780,united states,senior,full-time,in-person,united states,m
2023,machine learning engineer,machine learning and ai,usd,265800,265800,united states,senior,full-time,remote,united states,m
2023,machine learning engineer,machine learning and ai,usd,165500,165500,united states,senior,full-time,remote,united states,m
2023,data engineer,data engineering,usd,193000,193000,united states,senior,full-time,remote,united states,m
2023,data engineer,data engineering,usd,134000,134000,united states,senior,full-time,remote,united states,m
2023,ai engineer,machine learning and ai,usd,180000,180000,united states,senior,full-time,remote,united states,m
2023,ai engineer,machine learning and ai,usd,150000,150000,united states,senior,full-time,remote,united states,m
2023,data developer,leadership and management,usd,120681,120681,united states,mid-level,full-time,remote,united states,m
2023,data developer,leadership and management,usd,72409,72409,united states,mid-level,full-time,remote,united states,m
2023,machine learning engineer,machine learning and ai,usd,180000,180000,united states,senior,full-time,remote,united states,m
2023,machine learning engineer,machine learning and ai,usd,139750,139750,united states,senior,full-time,remote,united states,m
2023,data engineer,data engineering,usd,254000,254000,united states,senior,full-time,remote,united states,m
2023,ai developer,machine learning and ai,usd,260000,260000,united states,senior,full-time,in-person,united states,m
2023,ai developer,machine learning and ai,usd,192000,192000,united states,senior,full-time,in-person,united states,m
2023,data scientist,data science and research,usd,272290,272290,united states,senior,full-time,remote,united states,m
2023,data scientist,data science and research,usd,169374,169374,united states,senior,full-time,remote,united states,m
2023,principal data scientist,data science and research,usd,195000,195000,united states,senior,full-time,remote,united states,l
2023,data science lead,data science and research,usd,204500,204500,united states,senior,full-time,in-person,united states,m
2023,data science lead,data science and research,usd,142200,142200,united states,senior,full-time,in-person,united states,m
2023,business data analyst,data analysis,usd,17000,17000,armenia,mid-level,full-time,remote,russia,l
2023,data engineer,data engineering,usd,181500,181500,united states,senior,full-time,in-person,united states,m
2023,data engineer,data engineering,usd,112200,112200,united states,senior,full-time,in-person,united states,m
2023,machine learning researcher,machine learning and ai,usd,150000,150000,united states,mid-level,full-time,remote,united states,m
2023,machine learning researcher,machine learning and ai,usd,100000,100000,united states,mid-level,full-time,remote,united states,m
2023,machine learning engineer,machine learning and ai,usd,250500,250500,united states,senior,full-time,in-person,united states,m
2023,machine learning engineer,machine learning and ai,usd,166600,166600,united states,senior,full-time,in-person,united states,m
2023,machine learning engineer,machine learning and ai,usd,247500,247500,united states,senior,full-time,in-person,united states,m
2023,machine learning engineer,machine learning and ai,usd,172200,172200,united states,senior,full-time,in-person,united states,m
2023,data scientist,data science and research,usd,223290,223290,united states,senior,full-time,in-person,united states,m
2023,data scientist,data science and research,usd,131310,131310,united states,senior,full-time,in-person,united states,m
2020,staff data analyst,data analysis,cad,60000,44753,canada,entry-level,contract,hybrid,canada,l
2023,ai engineer,machine learning and ai,usd,35000,35000,croatia,entry-level,full-time,remote,germany,m
2023,ai developer,machine learning and ai,eur,50000,53984,italy,senior,full-time,remote,italy,s
2023,machine learning scientist,machine learning and ai,usd,204500,204500,canada,senior,full-time,in-person,canada,m
2023,machine learning scientist,machine learning and ai,usd,142200,142200,canada,senior,full-time,in-person,canada,m
